,Unnamed: 0,score,id,Title,Parent,Parent Slug,secondary,count
922,31,9.6,15609,How Much Does a Car Cost?,99,auto,auto,7
923,753,9.5,5193,Will Mortgage Underwriting Get Tougher?,146,home/mortgage,home,7
924,604,9.2,3390,Local Communities Work to Increase Real Estate Affordability,146,home/mortgage,home,6
925,1040,9.0,1047,How to Get a Student Loan,168,student,student,9
926,1055,9.0,17771,Connext Student Loan Refinancing Review,172,student/refinance,student,7
927,814,8.7,3371,"Refinancing can Save Money, but not for Long",150,home/refinance,home,7
928,1088,8.5,7561,Guide to Student Grants – How and Where to Find Them,168,student,student,8
929,477,8.3,3448,Best Mortgages: How to Find Them,146,home/mortgage,home,6
930,1048,8.3,986,7 Ways to Pay Off Your Student Loans Faster,172,student/refinance,student,7
931,155,8.0,666,How to Fire Ineffective Employees,129,business,business,8
932,502,8.0,3440,How Much Does it Cost to Sell a House?,7457,home/mortgage/closing-costs,home/mortgage,6
933,830,8.0,3367,Why Waiting to Refinance Could Cost You $21k,150,home/refinance,home,7
934,535,7.6,7667,How to Buy a House with No Money Down,7449,home/mortgage/down-payment,home/mortgage,7
935,460,7.4,3476,6 Mortgage shopping myths,146,home/mortgage,home,7
936,808,7.2,3376,Learn How to Refinance Jumbo Loans,150,home/refinance,home,6
937,943,7.2,13194,What Does Homeowners Insurance Cover? What Is Not Covered?,4825,insurance/home,insurance,9
938,1081,6.9,989,What Are the Consequences of Defaulted Student Loans?,172,student/refinance,student,7
939,58,6.8,447,Should I Get a Loan for My New Powersport Vehicle?,117,auto/powersport,auto,6
940,259,6.8,5754,How Your Checking Account Impacts Your Credit Score,2206,credit-score,credit-score,8
941,828,6.8,22876,Which Loan Term Is Right for Your Refinance?,150,home/refinance,home,7
942,1050,6.8,983,Can a Student Loan Refinance Make Homes More Affordable?,172,student/refinance,student,7
943,1070,6.8,978,Options for Refinancing Student Loans: 3 Factors to Consider,172,student/refinance,student,10
944,360,6.7,5765,Survey: 44% of $100-149K Earners Live Paycheck to Paycheck,176,finance,finance,8
945,527,6.7,3433,Does Your Lender Have Their Mortgage License?,146,home/mortgage,home,7
946,674,6.7,23693,Mortgage Rate Competition Index Widens,5299,home/mortgage/rates,home/mortgage,7
947,758,6.6,13594,Refinancing a Home: Are Points a Rip-off?,150,home/refinance,home,6
948,688,6.6,6055,The History of Mortgage Rates: Then and Now,5299,home/mortgage/rates,home/mortgage,7
949,691,6.5,6031,What Does a Mortgage Rate Spike Mean for Buyers and Sellers?,5299,home/mortgage/rates,home/mortgage,7
950,233,6.4,1955,Tips to Help College Students Manage Credit Cards,133,credit-cards/tips,credit-cards,7
951,465,6.4,7823,9 Things That Can Boost the Cost of Selling a House,146,home/mortgage,home,6
952,692,6.4,3383,Rent or Buy a Home: Which Is More Affordable?,146,home/mortgage,home,6
953,931,6.4,13081,How Much Car Insurance Do I Need?,160,insurance/auto,insurance,8
954,223,6.3,17276,Supplementing Working Capital with a Working Capital Line of Credit,8024,business/working-capital,business,2
955,617,6.3,5177,Mortgage Fraud: Don't Be an Accidental Criminal,146,home/mortgage,home,7
956,927,6.3,937,Filing an Auto Insurance Claim,160,insurance/auto,insurance,8
957,327,6.1,3102,Using a Home Equity Loan for Debt Consolidation,138,debt-consolidation,debt-consolidation,7
958,185,6.0,661,10 Research Tools that Every Small Business Should Invest In,129,business,business,7
959,493,6.0,3518,10 Steps to Buying Your First Home,146,home/mortgage,home,7
960,634,6.0,3391,New Tax Credit for First-time Home Buyers Proposed on Capitol Hill,146,home/mortgage,home,7
961,756,6.0,3339,10 Best Refinancing Tips for Homeowners,150,home/refinance,home,7
962,784,6.0,652,Why You Need a HARP Refinance Now,624,home/refinance/harp,home/refinance,7
963,1057,6.0,16679,How Does Consolidating Student Loans Affect Your Credit?,17391,student/refinance/consolidation,student/refinance,4
964,1089,6.0,3061,How to Avoid Student Debt: A 5-Step Guide,168,student,student,8
965,1092,6.0,10288,Student Loan Interest Deduction,168,student,student,8
966,746,5.8,5998,Why Jumbo Mortgage Rates Are Sagging,146,home/mortgage,home,6
967,880,5.8,479,Reverse Mortgage: What If You Enter Long Term Care?,234,home/reverse,home,8
968,39,5.6,3006,How to Get the Best Car Loan Available,99,auto,auto,6
969,148,5.6,689,How Much Should You Pay Employees? 4 Ways to Know,129,business,business,7
970,275,5.6,5769,Types of Credit: Tips for Credit Improvement,2206,credit-score,credit-score,7
971,1021,5.6,1075,3 Situations You May Need a Private Student Loan,168,student,student,8
972,1064,5.6,990,How Much Can You Save with a Student Loan Refinance?,172,student/refinance,student,7
973,742,5.3,3550,What is Title Insurance?,146,home/mortgage,home,10
974,127,5.2,669,Bootstrapping Your Business: How to Start a Business with No Money,129,business,business,9
975,152,5.2,692,How to Boost Company Morale Without Giving Raises,129,business,business,8
976,162,5.2,16930,Why Understanding Business Line of Credit Requirements Will Make You a Better Candidate,8022,business/line-of-credit,business,3
977,591,5.2,3389,Inflation's Summer Vacation Is Good News for Mortgage Rates,146,home/mortgage,home,6
978,599,5.2,3388,Latest Figures Show Distressed Mortgages on the Wane,146,home/mortgage,home,6
979,625,5.2,3386,Mortgage Rates Too High for 41 Percent of All Current Borrowers,146,home/mortgage,home,6
980,1077,5.2,7625,What You Need to Know About Student Debt,172,student/refinance,student,8
981,1083,5.2,1073,What Happens When You Miss a Student Loan Payment?,172,student/refinance,student,7
982,1085,5.2,997,3 Situations Where You May Want to Avoid Refinancing Your Student Loans,172,student/refinance,student,7
983,42,5.1,29511,Lightstream Auto Loan Review,99,auto,auto,6
984,199,5.0,678,5 Tips for Avoiding a Cycle of Debt with Small Business Loans,8474,business/small,business,8
985,297,5.0,3084,Choosing a Debt Consolidation Solution in 2018,138,debt-consolidation,debt-consolidation,7
986,656,5.0,7853,How to Find Average Mortgage Rates,5299,home/mortgage/rates,home/mortgage,7
987,1065,5.0,996,How to Refinance Law School Loans,172,student/refinance,student,7
988,140,4.8,16947,Equipment Leasing vs Equipment Financing: Which is Better?,8026,business/equipment,business,0
989,157,4.8,681,How to Market Your Small Business for Success,129,business,business,8
990,158,4.8,668,How to Prepare Your Small Business for Tax Season,129,business,business,8
991,214,4.8,695,5 Typical Growing Pains Small Businesses Will Have to Overcome,129,business,business,8
992,391,4.8,2339,Refinance an FHA Loan Easily with the Streamline Program,27,home/fha,home,6
993,589,4.8,5726,Inflation Looks Like a Bigger Threat to Mortgage Rates than the Fed,146,home/mortgage,home,6
994,592,4.8,7651,Interest-Only Mortgages: What Are They and Are They a Good Option?,146,home/mortgage,home,6
995,847,4.8,2303,How Reverse Mortgages Are Becoming Respectable,234,home/reverse,home,7
996,151,4.4,688,How Small Business Owners Should Pay Themselves,129,business,business,8
997,196,4.4,677,Signs It's Time to Think About Refinancing a Business Loan,129,business,business,8
998,232,4.4,6075,Should You Put Christmas on Credit This Year?,133,credit-cards/tips,credit-cards,6
999,263,4.4,5771,Credit Payment History: How it Affects Your Credit Score,2206,credit-score,credit-score,8
1000,345,4.4,5772,Debt Management Fail: Study Says 35 Percent of Americans in Default,19622,debt-relief,debt-consolidation,5
1001,540,4.4,5182,New State Rankings Report Says Down Payment Amounts are Increasing,7449,home/mortgage/down-payment,home/mortgage,7
1002,622,4.4,3437,Mortgage News: Lender Complaints Decline,146,home/mortgage,home,6
1003,711,4.4,3385,The Clock Is Ticking: Why You Should Buy a Home Now,146,home/mortgage,home,6
1004,748,4.4,3446,Why the Mortgage Comparison Game Has Become Easier,146,home/mortgage,home,6
1005,974,4.4,3247,Inflation Is Rising: Could Now Be the Time to Get a Personal Loan?,164,personal,personal,8
1006,1076,4.4,993,Student Loan Relief: 5 Options to Keep in Mind,172,student/refinance,student,9
1007,221,4.0,662,Who Should Inherit My Business?,129,business,business,8
1008,312,4.0,12704,Debt Help: What is the definition of debt?,138,debt-consolidation,debt-consolidation,6
1009,313,4.0,11811,Debt Help: Where Do I Start?,138,debt-consolidation,debt-consolidation,6
1010,359,4.0,3107,Setting Financial Goals,176,finance,finance,8
1011,125,3.6,3959,An Easy Way to Get New Business Loans,129,business,business,8
1012,213,3.6,682,4 Tips on How Small Business Owners Can Create a Work-Life Balance,129,business,business,8
1013,324,3.6,25902,Family Debt Management - Tackling Debt as a Couple,138,debt-consolidation,debt-consolidation,6
1014,349,3.6,20042,"Holiday Shopping Survey Suggests Bigger Budgets, Selfless Spending and Mobile Shopping Among Parents this Holiday Season",176,finance,finance,8
1015,473,3.6,3384,Bank Staff Cuts Could Affect Shopping for Mortgages,146,home/mortgage,home,6
1016,596,3.6,3460,Is There Life in the Housing Market Yet?,146,home/mortgage,home,6
1017,751,3.6,3392,"Will Brexit Lead to Mortgage Opportunities, or Shut Them Down?",146,home/mortgage,home,7
1018,1043,3.6,1046,Millennials: Pay Off Student Loans or Save for Retirement?,168,student,student,7
1019,364,3.3,2338,"8 Common Concerns: First Time Home Buyer Questions, Answered",27,home/fha,home,6
1020,167,3.2,693,4 Marketing Mistakes to Avoid If You Want to Keep Growing Your Business,129,business,business,9
1021,486,3.2,3444,"Buying a Home; Ready, Set, Move",146,home/mortgage,home,6
1022,548,3.2,3458,FHA Loan Qualifications: What You Need to Know,146,home/mortgage,home,6
1023,682,3.2,5815,Negotiating the Lowest Mortgage Interest Rates,5299,home/mortgage/rates,home/mortgage,7
1024,726,3.2,3447,Mortgage Types: Translation Please!,7455,home/mortgage/types,home/mortgage,2
1025,902,3.2,2275,What is a VA Loan? 8 Things You Must Know,7501,home/va/requirements,home/va,7
1026,217,3.1,29092,"What Is a DBA, and When Should You File for One?",129,business,business,8
1027,265,2.8,5757,Credit Score and Mortgage: Five Surprising Things You Don't Know,2206,credit-score,credit-score,7
1028,662,2.8,5999,Forecast: How Long Can Mortgage Rates Defy the Odds?,5299,home/mortgage/rates,home/mortgage,8
1029,722,2.8,3545,Title Insurance Basics,146,home/mortgage,home,6
1030,381,2.4,2336,Millennial US Homeownership Rate on the Rebound,27,home/fha,home,6
1031,690,2.4,6061,What if Mortgage Rates Went Back to the Future?,5299,home/mortgage/rates,home/mortgage,7
1032,710,2.4,3504,A Teaser Rate: Is that low interest rate too good to be true?,146,home/mortgage,home,8
1033,829,2.4,6108,Why Now Is the Time to Refinance Your Mortgage,150,home/refinance,home,6
1034,998,2.3,30048,"Personal Loans in Raleigh, N.C.",164,personal,personal,8
1035,628,2.0,3421,Mortgages: Loan Demand Soars with Rising Home Sales,146,home/mortgage,home,6
1036,111,1.6,30405,What Is Automatic Stay in Bankruptcy?,23650,bankruptcy,credit-repair,6
1037,657,1.6,5728,Brexit and Low Mortgage Rates for the Summer,5299,home/mortgage/rates,home/mortgage,7
1038,133,1.5,30319,A Small Business Owner’s Guide to Cash Flow Analysis,129,business,business,7
1039,107,1.2,26945,Chapter 11 Bankruptcy: Understanding the Basics,23650,bankruptcy,credit-repair,6
1040,735,0.8,3411,9 Ways To Save Money on Your Mortgage Before You Close,146,home/mortgage,home,6
1041,126,0.4,30803,15 Best Business Apps for Entrepreneurs,129,business,business,7
1042,450,0.4,23603,"Starts miss expectations, but uptrend remains intact",25,home,home/mortgage,5
1043,675,0.4,25036,"Competition among lenders was worth $26,000 to borrowers last week",5299,home/mortgage/rates,home/mortgage,8
1044,721,0.4,3402,5 Tips on Shortening Your House Hunt So You Can Buy Now,146,home/mortgage,home,7
1045,812,0.4,3354,Should You Refinance with Your Current Lender?,150,home/refinance,home,6
1046,14,0.0,30822,The Parent’s Guide to Buying a Car for a Teen Driver,99,auto,auto,7
1047,88,0.0,30773,New vs. Used RV Loans: What's the Difference?,121,auto/rv,auto,4
1048,135,0.0,30455,Understanding the COJ (Confession of Judgment),129,business,business,8
1049,171,0.0,30537,Guide to Owning a Medical Practice,129,business,business,8
1050,182,0.0,30827,The Different Types of Personal Guarantees for Your Business,7494,business/requirements,business,9
1051,210,0.0,30834,How to Start a Restaurant: 18 Steps to Follow,129,business,business,8
1052,235,0.0,30138,Can I Remove a Bankruptcy Filing From My Credit Report?,20369,credit-repair,credit-repair,9
1053,304,0.0,20839,How To Get Out Of Credit Card Debt,7443,debt-consolidation/credit-card,debt-consolidation,7
1054,316,0.0,30376,Debt Relief Options for Senior Citizens,138,debt-consolidation,debt-consolidation,7
1055,317,0.0,457,Debt Restructuring VS Debt Consolidation,138,debt-consolidation,debt-consolidation,7
1056,354,0.0,2986,How to Make a Budget: Rules of Thumb,176,finance,finance,8
1057,355,0.0,21153,Jobs report adds to upward pressure on interest rates,176,finance,finance,8
1058,385,0.0,435,New FHFA Director May Change U.S. Housing Policy,27,home/fha,home,6
1059,412,0.0,3332,HELOC Balloon Payments: Finding a Way Out,7471,home/home-equity/heloc,home/home-equity,8
1060,425,0.0,3310,Should You Use a Home Equity Loan for College Expenses?,142,home/home-equity,home,6
1061,429,0.0,3333,7 Home Equity Loan Rules to Live by,142,home/home-equity,home,7
1062,437,0.0,7994,How Does a Home Equity Loan Work?,142,home/home-equity,home,7
1063,452,0.0,22558,Tax plan bites new home sales,25,home,home/mortgage,5
1064,498,0.0,3519,Choosing the best lender for your needs,146,home/mortgage,home,6
1065,522,0.0,21717,Northeast Hints at Tax Weakness,146,home/mortgage,home,6
1066,523,0.0,21732,Buyers rushed into high priced homes as tax threat loomed,146,home/mortgage,home,6
1067,564,0.0,21587,"Sharp drop in starts is not a cause for concern, but starts are still lagging demand",146,home/mortgage,home,6
1068,570,0.0,7067,How Much House Can I Afford?,146,home/mortgage,home,6
1069,603,0.0,20689,Little near-term impact expected on mortgage rates from Fed action,146,home/mortgage,home,6
1070,626,0.0,3544,4 Mortgage Tax Benefits You Get When Owning a Home,146,home/mortgage,home,6
1071,631,0.0,3490,Negotiating a house purchase in today's market,146,home/mortgage,home,7
1072,635,0.0,20863,Existing home sales at 11-year high,146,home/mortgage,home,6
1073,636,0.0,20825,Single-family starts rise to 10-year high,146,home/mortgage,home,6
1074,637,0.0,20912,"Wind, rain and fire drive new home sales to 10-year high",146,home/mortgage,home,6
1075,654,0.0,5831,A 15 Year Mortgage Is a Benefits Bonanza,5299,home/mortgage/rates,home/mortgage,8
1076,655,0.0,5833,Advantages of a 15 Year Mortgage,5299,home/mortgage/rates,home/mortgage,7
1077,659,0.0,5814,Do Mortgage Rates Vary by Lender?,5299,home/mortgage/rates,home/mortgage,7
1078,673,0.0,30271,"$26,404 in Savings Possible for Homebuyers Shopping Around for a Mortgage",5299,home/mortgage/rates,home/mortgage,7
1079,685,0.0,5985,The 15-Year Fixed-Rate Refinance,5299,home/mortgage/rates,home/mortgage,7
1080,728,0.0,5548,Understanding Lender Fees,146,home/mortgage,home,6
1081,759,0.0,3370,Is it Bad to Refinance Your Home Multiple Times?,150,home/refinance,home,7
1082,764,0.0,3369,Cash Out Refinance For Home Improvement,7459,home/refinance/cash-out,home/refinance,3
1083,809,0.0,3349,How to Refinance Rental Property,150,home/refinance,home,7
1084,817,0.0,13587,Refinancing with Low Equity,150,home/refinance,home,7
1085,820,0.0,3353,Should I Refinance My Mortgage: Rule of Thumb,150,home/refinance,home,7
1086,971,0.0,3277,How to Get Approved for a Personal Loan by Improving Your Chances,164,personal,personal,8
1087,979,0.0,14687,Can You Take Out a Personal Loan for Infertility?,164,personal,personal,8
1088,982,0.0,6089,How to Negotiate Medical Bills,3113,personal/medical,personal,1
1089,1098,0.0,10789,Protect Yourself From Credit Card Fraud,133,credit-cards/tips,credit-cards,7
1090,1099,0.0,12496,Credit Card Application 101,133,credit-cards/tips,credit-cards,7
1091,1100,0.0,12672,Debit Card 101: Everything You Need to Know,133,credit-cards/tips,credit-cards,7
1092,1101,0.0,12679,How to Protect Yourself from Credit Card Skimmers,133,credit-cards/tips,credit-cards,7
1093,1102,0.0,12714,What Is a Credit Card Authorization Form?,133,credit-cards/tips,credit-cards,7
1094,1103,0.0,12719,Best Credit Cards for Building Credit,133,credit-cards/tips,credit-cards,7
1095,1104,0.0,14733,How will a rate hike impact credit card holders? A Q&A with Chris Mettler,133,credit-cards/tips,credit-cards,7
1096,1105,0.0,17806,LendingTree Study Finds Time to Close Purchase Mortgage is Decreasing,176,finance,finance,7
1097,1106,0.0,1939,5 Ways to Avoid Making a Late Payment On Your Credit Card,133,credit-cards/tips,credit-cards,8
1098,1107,0.0,1940,5 Things to Do Before You Close Your Credit Card,133,credit-cards/tips,credit-cards,7
1099,1108,0.0,1941,12 Tips for Using Credit Cards When Traveling,133,credit-cards/tips,credit-cards,8
1100,1109,0.0,1942,Can You Have Too Many Credit Cards?,133,credit-cards/tips,credit-cards,7
1101,1110,0.0,1943,"Merchants Give Up on CurrentC, Designed to Be an Alternative to Credit Cards",133,credit-cards/tips,credit-cards,7
1102,1111,0.0,1945,Chase Freedom Unlimited vs. Chase Freedom: How the Cards Compare,133,credit-cards/tips,credit-cards,7
1103,1112,0.0,1946,4 Ways Credit Cards Can Help You Be Generous to Others,133,credit-cards/tips,credit-cards,6
1104,1113,0.0,1947,"Can You ""Gift"" Credit Card Points to Family and Friends?",133,credit-cards/tips,credit-cards,7
1105,1114,0.0,1948,The Fight Continues Between Retailers and Payment Networks Over Credit Card Merchant Fees,133,credit-cards/tips,credit-cards,7
1106,1115,0.0,1949,5 Ways to Get Better Credit Card Rewards Redemptions,133,credit-cards/tips,credit-cards,7
1107,1116,0.0,1950,Should You Really Get an Airline Credit Card?,133,credit-cards/tips,credit-cards,7
1108,1117,0.0,1951,How to Get a Credit Card Issuer to Match a Higher Offer,133,credit-cards/tips,credit-cards,7
1109,1118,0.0,1952,5 Credit Card Myths You Should Ignore,133,credit-cards/tips,credit-cards,8
1110,1119,0.0,1953,The Impact of the Federal Funds Rate on Your Credit Card Interest Rates,133,credit-cards/tips,credit-cards,9
1111,1120,0.0,1954,6 Ways to Maximize Credit Card Points You Might Not Be Using,133,credit-cards/tips,credit-cards,7
1112,1121,0.0,1956,Can Getting Another Credit Card Affect My Credit Score?,133,credit-cards/tips,credit-cards,7
1113,1122,0.0,1957,How to Choose the Best Reward Credit Cards: Using Rewards Calculators,133,credit-cards/tips,credit-cards,7
1114,1123,0.0,1959,Credit Card Rates: 7 Ways to Beat Credit Card Companies at Their Own Game,133,credit-cards/tips,credit-cards,7
1115,1124,0.0,1960,Plastic Pageant: Credit Cards Beat Prepaid and Debit Cards,133,credit-cards/tips,credit-cards,7
1116,1125,0.0,1961,How Do Credit Cards and Grace Periods Work?,133,credit-cards/tips,credit-cards,7
1117,1126,0.0,1963,How To Choose A Secured Credit Card,133,credit-cards/tips,credit-cards,7
1118,1127,0.0,1964,Find the best credit card deals,133,credit-cards/tips,credit-cards,7
1119,1128,0.0,1965,Ask an expert: Credit card minimum payments,133,credit-cards/tips,credit-cards,7
1120,1129,0.0,1966,Teaching kids how to use credit cards,133,credit-cards/tips,credit-cards,7
1121,1130,0.0,1967,Tips for using credit cards,133,credit-cards/tips,credit-cards,7
1122,1131,0.0,1968,Using credit cards for large purchases,133,credit-cards/tips,credit-cards,7
1123,1132,0.0,1969,Using a Credit Card Wisely Can Improve Your Credit Score,133,credit-cards/tips,credit-cards,9
1124,1133,0.0,1970,"Points, Miles, or Cash: Which Credit Card Rewards Are Best for Me?",133,credit-cards/tips,credit-cards,7
1125,1134,0.0,1971,Choosing Airline Credit Cards,133,credit-cards/tips,credit-cards,7
1126,1135,0.0,1972,Best Credit Cards for People with Fair Credit,133,credit-cards/tips,credit-cards,7
1127,1136,0.0,1973,Our Best Credit Cards by Category,133,credit-cards/tips,credit-cards,7
1128,1137,0.0,1975,Q&A: What credit questions should you ask before heading overseas?,133,credit-cards/tips,credit-cards,7
1129,1138,0.0,1976,Options for Refinancing Your Credit Card Debt,133,credit-cards/tips,credit-cards,9
1130,1139,0.0,1977,How the number of credit cards you have impacts your credit score,133,credit-cards/tips,credit-cards,7
1131,1140,0.0,1978,Top 5 Credit Cards For Good Credit,133,credit-cards/tips,credit-cards,7
1132,1141,0.0,1979,The Best Business Credit Cards,133,credit-cards/tips,credit-cards,7
1133,1142,0.0,1980,How to Travel Like a Credit Card Points Pro,133,credit-cards/tips,credit-cards,7
1134,1143,0.0,1981,Q&A: Is It a Good Idea to Co-sign for a Credit Card for My Child?,133,credit-cards/tips,credit-cards,6
1135,1144,0.0,1982,"Q&A: If I Declare Bankruptcy, Will My Credit Card Debts Go Away?",133,credit-cards/tips,credit-cards,6
1136,1145,0.0,1983,How a Rewards Credit Card Can Save You Money,133,credit-cards/tips,credit-cards,7
1137,1146,0.0,1984,Credit Card Strategies: How to Use Credit Cards to Your Advantage,133,credit-cards/tips,credit-cards,8
1138,1147,0.0,1985,EMV Credit Cards: What You Need to Know,133,credit-cards/tips,credit-cards,10
1139,1148,0.0,1986,6 Best Cash Back Credit Cards,133,credit-cards/tips,credit-cards,7
1140,1149,0.0,1987,Which Credit Card is Best for Travel?,133,credit-cards/tips,credit-cards,7
1141,1150,0.0,1988,Should You Pay Your Taxes With a Credit Card?,133,credit-cards/tips,credit-cards,8
1142,1151,0.0,1989,Q&A: What to Do About a Late Credit Card Payment,133,credit-cards/tips,credit-cards,7
1143,1152,0.0,1991,7 Best Rewards Credit Cards,133,credit-cards/tips,credit-cards,7
1144,1153,0.0,1992,4 Credit Cards with Epic Signup Bonuses,133,credit-cards/tips,credit-cards,7
1145,1154,0.0,1993,Secret Perks Your Rewards Credit Card Probably Offers,133,credit-cards/tips,credit-cards,7
1146,1155,0.0,1994,How to Maximize Your Chase Ultimate Rewards Points,133,credit-cards/tips,credit-cards,6
1147,1156,0.0,1995,10 Major Benefits of the Credit CARD Act of 2009,133,credit-cards/tips,credit-cards,6
1148,1157,0.0,1996,Want to Budget Smart? Try Using a Credit Card,133,credit-cards/tips,credit-cards,6
1149,1158,0.0,1998,How to Earn a Companion Pass Using the Southwest Rapid Rewards Credit Cards,133,credit-cards/tips,credit-cards,6
1150,1159,0.0,1999,4 Tips to Maximize Credit Card Rewards without Overspending,133,credit-cards/tips,credit-cards,7
1151,1160,0.0,2000,Top 5 EMV Chip Credit Cards to Consider,133,credit-cards/tips,credit-cards,6
1152,1161,0.0,2001,7 Best Credit Cards For Good Credit,133,credit-cards/tips,credit-cards,6
1153,1162,0.0,2002,How to Use Airline Fee Credits,133,credit-cards/tips,credit-cards,6
1154,1163,0.0,2003,Best First Credit Card,133,credit-cards/tips,credit-cards,6
1155,1164,0.0,2004,Credit Card Users to Gain More Control Over Their Accounts,133,credit-cards/tips,credit-cards,7
1156,1165,0.0,2005,5 Credit Cards Offering Travel Protection,133,credit-cards/tips,credit-cards,6
1157,1166,0.0,2006,Best Secured Business Credit Cards,133,credit-cards/tips,credit-cards,7
1158,1167,0.0,2007,How Your Credit Card Can Save You Money On Business Purchases,133,credit-cards/tips,credit-cards,7
1159,1168,0.0,2008,When Is Transferring a Credit Card Balance Worth It?,133,credit-cards/tips,credit-cards,7
1160,1169,0.0,2009,Credit Cards with Airport Lounge Access,133,credit-cards/tips,credit-cards,6
1161,1170,0.0,2010,The Ultimate Guide to Business Credit Cards,133,credit-cards/tips,credit-cards,9
1162,1171,0.0,2011,How Credit Card Companies Are Offering Credit Scores With Added Features,133,credit-cards/tips,credit-cards,6
1163,1172,0.0,2013,Make Sure Your Credit Card's Rental Car Insurance Will Cover You,133,credit-cards/tips,credit-cards,7
1164,1173,0.0,2014,Here's How You Can Make Money Shopping for a Spring Wardrobe,133,credit-cards/tips,credit-cards,7
1165,1174,0.0,2015,Get Ready To Pay With Your Fingerprints,133,credit-cards/tips,credit-cards,7
1166,1175,0.0,2016,3 Risks of EMV Chip Credit Cards,133,credit-cards/tips,credit-cards,7
1167,1176,0.0,2017,10 Tips on Using Credit Cards Responsibly,133,credit-cards/tips,credit-cards,7
1168,1177,0.0,2019,What's Going On With EMV Smart Chips?,133,credit-cards/tips,credit-cards,7
1169,1178,0.0,2020,Top Four Financial Mistakes Businesses Make When Using Credit Cards,133,credit-cards/tips,credit-cards,7
1170,1179,0.0,2021,Top Rewards Credit Cards for Frequent Diners,133,credit-cards/tips,credit-cards,7
1171,1180,0.0,2022,Use Credit Cards to Help with Your Taxes,133,credit-cards/tips,credit-cards,8
1172,1181,0.0,2023,5 Super Simple Ways to Make an Extra $500 a Year,133,credit-cards/tips,credit-cards,7
1173,1182,0.0,2024,24 Ways to Save Money on Travel,133,credit-cards/tips,credit-cards,8
1174,1183,0.0,2025,What Are Contactless Credit Card Payments?,133,credit-cards/tips,credit-cards,7
1175,1184,0.0,2026,LendingTree's Top 10 Credit Card Tips for Spring,133,credit-cards/tips,credit-cards,9
1176,1185,0.0,2027,6 Ways to Get the Best Price on Your Purchases,133,credit-cards/tips,credit-cards,7
1177,1186,0.0,2028,4 Credit Cards for Sports Fans,133,credit-cards/tips,credit-cards,7
1178,1187,0.0,2029,"Finally, Faster Chip Card Transactions Are Coming",133,credit-cards/tips,credit-cards,7
1179,1188,0.0,2030,11 Household Bills You Can Probably Pay with a Credit Card,133,credit-cards/tips,credit-cards,7
1180,1189,0.0,2032,The Flaws of EMV Chip Cards,133,credit-cards/tips,credit-cards,7
1181,1190,0.0,2034,4 Signs Your Finances Are Ready for a Rewards Credit Card,133,credit-cards/tips,credit-cards,7
1182,1191,0.0,2035,Credit Card Use Up According to American Bankers Association,133,credit-cards/tips,credit-cards,6
1183,1192,0.0,2036,Using Travel Rewards as a Busy Working Professional,133,credit-cards/tips,credit-cards,9
1184,1193,0.0,2037,Do You Need a Program to Keep Track of Your Credit Card Rewards?,133,credit-cards/tips,credit-cards,8
1185,1194,0.0,2038,3 Ways a 0% Intro APR Credit Card Can Help Your Credit,133,credit-cards/tips,credit-cards,7
1186,1195,0.0,2039,Avoid Excessive Credit Card Fees When Traveling Outside the United States,133,credit-cards/tips,credit-cards,6
1187,1196,0.0,2040,4 Signs You Should NEVER Get a Rewards Credit Card,133,credit-cards/tips,credit-cards,6
1188,1197,0.0,2041,5 Things You Should Never Do with a Credit Card,133,credit-cards/tips,credit-cards,7
1189,1198,0.0,2042,Why a Credit Card Might Be the Perfect Short-Term Loan,133,credit-cards/tips,credit-cards,9
1190,1199,0.0,2044,Are Thieves Really After Your Credit Card Points?,133,credit-cards/tips,credit-cards,7
1191,1200,0.0,2045,How to Avoid Paying Credit Card Interest,133,credit-cards/tips,credit-cards,7
1192,1201,0.0,2046,EMV Chip Credit Cards: 6 FAQs,133,credit-cards/tips,credit-cards,7
1193,1202,0.0,2047,5 Signs You Could Benefit from a Balance Transfer Card,133,credit-cards/tips,credit-cards,6
1194,1203,0.0,2048,Rewards Credit Cards Aggressively Target Warehouse Store Shoppers,133,credit-cards/tips,credit-cards,6
1195,1204,0.0,2049,6 Easy Mistakes to Make When You're Pursuing Credit Card Rewards,133,credit-cards/tips,credit-cards,6
1196,1205,0.0,2050,More States Accepting Credit Cards for Driver's License and Vehicle Registration Fees,133,credit-cards/tips,credit-cards,7
1197,1206,0.0,2051,"When it Comes to Credit Cards, Retailers and Customers Agree: Both Hate Change",133,credit-cards/tips,credit-cards,7
1198,1207,0.0,2053,Flexible Travel Credit Cards that Let You Book a Room with ANY Hotel,133,credit-cards/tips,credit-cards,7
1199,1208,0.0,2054,4 Reasons to Quit Credit if You're in Debt,133,credit-cards/tips,credit-cards,7
1200,1209,0.0,2056,Faster Credit Card Chip Readers Finally Being Deployed,133,credit-cards/tips,credit-cards,6
1201,1210,0.0,2057,8 Ways to Earn Airline Miles without Traveling,133,credit-cards/tips,credit-cards,7
1202,1211,0.0,2058,6 Reasons You Need to Use a Credit Card,133,credit-cards/tips,credit-cards,7
1203,1212,0.0,2059,Do Credit Cards Really Offer Rental Car Insurance?,133,credit-cards/tips,credit-cards,7
1204,1213,0.0,2060,Everything You Need to Know About Your Visa Infinite Benefits,133,credit-cards/tips,credit-cards,7
